created_at,total_amount,customer_age,customer_gender,store_location,store_id,checkout_seconds,is_weekend,nlp_processed,nlp_processed_at,nlp_confidence_score,device_id,payment_method,checkout_time,request_type,transcription_text,suggestion_accepted
2025-01-08 07:07:45,298.18,22,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,212,False,True,2025-01-08 07:07:50,0.75,DEV-797,gcash,2025-01-08 07:08:07,unsure,Effect doctor help.,True
2025-03-01 04:07:08,410.2,52,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,249,False,True,2025-03-01 04:07:13,0.83,DEV-617,cash,2025-03-01 04:07:57,unsure,Season area car add final special such.,True
2025-02-25 21:11:12,327.68,38,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,131,True,True,2025-02-25 21:11:17,0.87,DEV-798,card,2025-02-25 21:12:05,unsure,Floor speak off seat town.,False
2025-05-03 19:47:32,111.81,36,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,103,False,True,2025-05-03 19:47:37,0.79,DEV-227,gcash,2025-05-03 19:48:15,unbranded,Public now evening girl according method.,True
2025-05-07 01:45:16,273.36,28,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,87,False,True,2025-05-07 01:45:21,0.96,DEV-309,card,2025-05-07 01:46:04,branded,Sit for next the teach by skill into.,True
2025-02-03 06:34:40,130.85,61,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,281,False,True,2025-02-03 06:34:45,0.8,DEV-107,card,2025-02-03 06:35:09,branded,Actually whatever must kind half seat.,True
2025-01-02 23:11:45,447.68,65,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,221,True,True,2025-01-02 23:11:50,0.99,DEV-949,gcash,2025-01-02 23:12:19,branded,Us test oil western image year if.,True
2025-06-05 14:52:19,135.29,25,Female,"06285 David Tunnel
South Crystal, WY 51579",4,109,True,True,2025-06-05 14:52:24,0.85,DEV-744,gcash,2025-06-05 14:53:11,unsure,Into off area safe.,False
2025-01-24 22:44:44,124.58,59,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,259,True,True,2025-01-24 22:44:49,0.72,DEV-430,cash,2025-01-24 22:44:56,unbranded,Truth third get board bad want.,True
2025-06-03 09:53:30,275.93,23,Other,"06285 David Tunnel
South Crystal, WY 51579",3,161,True,True,2025-06-03 09:53:35,0.87,DEV-641,card,2025-06-03 09:53:58,unbranded,Really agree bag.,False
2025-03-02 01:41:13,216.23,35,Female,"06285 David Tunnel
South Crystal, WY 51579",3,281,False,True,2025-03-02 01:41:18,0.82,DEV-658,cash,2025-03-02 01:41:14,unsure,These address our player each stop skill thought.,False
2025-06-03 02:02:04,381.12,37,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,238,True,True,2025-06-03 02:02:09,0.77,DEV-405,cash,2025-06-03 02:02:59,unsure,Home back institution however.,False
2025-04-19 06:47:06,459.23,62,Male,"143 Cuevas Trail
North Teresa, SC 24246",5,259,True,True,2025-04-19 06:47:11,0.78,DEV-891,cash,2025-04-19 06:47:27,unbranded,Experience various shake whole plant century.,False
2025-05-30 14:39:31,353.88,52,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,280,True,True,2025-05-30 14:39:36,0.78,DEV-778,card,2025-05-30 14:39:32,unbranded,Later course country series miss couple.,True
2025-06-03 05:05:16,358.55,57,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,166,True,True,2025-06-03 05:05:21,0.81,DEV-480,card,2025-06-03 05:05:26,branded,Analysis win already notice loss nation while toward.,True
2025-02-24 21:25:00,210.49,35,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,153,False,True,2025-02-24 21:25:05,0.82,DEV-865,card,2025-02-24 21:25:06,unbranded,Thus last political speech head unit force worker.,False
2025-02-02 03:13:25,131.81,49,Female,"06285 David Tunnel
South Crystal, WY 51579",5,253,True,True,2025-02-02 03:13:30,0.75,DEV-860,cash,2025-02-02 03:14:25,branded,Ahead into throughout realize.,True
2025-04-21 11:33:37,439.56,51,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,122,True,True,2025-04-21 11:33:42,0.97,DEV-946,cash,2025-04-21 11:34:22,unbranded,Available style fear home goal believe vote.,False
2025-03-14 05:28:12,198.04,22,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,201,False,True,2025-03-14 05:28:17,0.73,DEV-156,gcash,2025-03-14 05:29:02,branded,Late Congress never media political child.,True
2025-02-21 12:05:50,271.24,39,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,197,True,True,2025-02-21 12:05:55,0.88,DEV-476,card,2025-02-21 12:06:46,branded,Popular join nearly their yet.,True
2025-05-25 18:50:44,75.79,35,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,143,False,True,2025-05-25 18:50:49,0.94,DEV-986,cash,2025-05-25 18:51:28,unsure,Step return right box get.,True
2025-01-28 22:16:19,499.08,64,Male,"06285 David Tunnel
South Crystal, WY 51579",5,120,False,True,2025-01-28 22:16:24,0.98,DEV-692,gcash,2025-01-28 22:17:05,unsure,Family nothing once scientist most.,True
2025-05-26 16:02:46,349.32,36,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,291,False,True,2025-05-26 16:02:51,0.85,DEV-475,gcash,2025-05-26 16:03:12,unsure,Into condition oil.,False
2025-03-26 04:30:15,406.9,45,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,225,True,True,2025-03-26 04:30:20,0.87,DEV-473,card,2025-03-26 04:30:53,branded,Imagine plant light bank.,False
2025-03-11 18:11:08,226.52,37,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,240,True,True,2025-03-11 18:11:13,0.73,DEV-634,cash,2025-03-11 18:11:40,unbranded,Radio language since police name Republican hair.,True
2025-03-01 06:32:50,96.25,55,Male,"06285 David Tunnel
South Crystal, WY 51579",3,294,True,True,2025-03-01 06:32:55,0.8,DEV-782,gcash,2025-03-01 06:33:21,branded,Man fact mention staff whatever response however.,False
2025-05-27 23:31:43,228.41,42,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,145,False,True,2025-05-27 23:31:48,0.81,DEV-709,cash,2025-05-27 23:32:27,branded,Fast treatment difference stock heart near.,True
2025-04-08 17:02:37,303.34,19,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,196,False,True,2025-04-08 17:02:42,1.0,DEV-666,card,2025-04-08 17:03:33,unsure,People professor edge world yes fine cup.,True
2025-01-21 02:52:41,351.6,60,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,34,True,True,2025-01-21 02:52:46,0.8,DEV-151,cash,2025-01-21 02:53:30,unbranded,Raise garden middle friend writer.,True
2025-02-23 00:32:35,397.48,64,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,80,False,True,2025-02-23 00:32:40,0.93,DEV-666,card,2025-02-23 00:32:53,unsure,Site learn knowledge three north.,True
2025-05-17 00:34:08,439.0,40,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,75,True,True,2025-05-17 00:34:13,0.72,DEV-754,card,2025-05-17 00:34:29,branded,Building strategy participant.,True
2025-05-10 09:35:40,271.41,35,Other,"06285 David Tunnel
South Crystal, WY 51579",1,242,True,True,2025-05-10 09:35:45,0.86,DEV-857,card,2025-05-10 09:35:43,branded,Too reveal up little those sense.,True
2025-03-10 23:30:28,316.67,60,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,119,False,True,2025-03-10 23:30:33,0.88,DEV-436,card,2025-03-10 23:30:47,unbranded,Than senior political today the different baby capital.,False
2025-06-01 19:46:05,183.72,18,Female,"06285 David Tunnel
South Crystal, WY 51579",1,226,False,True,2025-06-01 19:46:10,0.94,DEV-988,gcash,2025-06-01 19:46:43,unbranded,Represent inside commercial another.,True
2025-02-09 16:16:58,473.36,35,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,257,True,True,2025-02-09 16:17:03,0.98,DEV-939,cash,2025-02-09 16:17:30,branded,Herself garden history.,True
2025-06-16 02:47:43,495.54,46,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,36,False,True,2025-06-16 02:47:48,0.77,DEV-392,gcash,2025-06-16 02:48:36,unsure,If grow fact day west friend sound.,True
2025-03-16 19:21:18,268.16,61,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,253,True,True,2025-03-16 19:21:23,0.88,DEV-885,gcash,2025-03-16 19:22:15,branded,Perhaps product result manager themselves education modern.,False
2025-02-20 12:03:32,338.8,20,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,196,True,True,2025-02-20 12:03:37,0.91,DEV-664,card,2025-02-20 12:03:43,unbranded,Impact there own interesting.,True
2025-04-19 21:18:59,193.46,26,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,255,False,True,2025-04-19 21:19:04,0.96,DEV-432,gcash,2025-04-19 21:19:26,unbranded,Different century care write each lot.,False
2025-01-01 19:14:56,365.7,18,Female,"06285 David Tunnel
South Crystal, WY 51579",4,83,True,True,2025-01-01 19:15:01,0.8,DEV-125,gcash,2025-01-01 19:15:22,unbranded,Former store field theory.,False
2025-06-05 03:47:16,223.25,49,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,68,False,True,2025-06-05 03:47:21,0.92,DEV-235,card,2025-06-05 03:47:46,unbranded,Administration cover meet model light fast give early.,True
2025-03-01 23:32:19,53.75,37,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,250,True,True,2025-03-01 23:32:24,0.82,DEV-974,gcash,2025-03-01 23:33:04,branded,Product later age share across then effort certain.,False
2025-05-20 14:34:29,213.86,38,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,58,False,True,2025-05-20 14:34:34,0.87,DEV-835,card,2025-05-20 14:35:27,branded,Improve also theory glass street artist actually work.,False
2025-02-27 15:31:40,108.23,54,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,132,False,True,2025-02-27 15:31:45,0.95,DEV-142,card,2025-02-27 15:31:50,unbranded,President next than anything hand level.,False
2025-03-29 04:49:43,305.57,30,Female,"06285 David Tunnel
South Crystal, WY 51579",3,128,False,True,2025-03-29 04:49:48,0.97,DEV-434,card,2025-03-29 04:49:48,unsure,Join face wife.,True
2025-02-24 07:54:26,192.37,62,Other,"06285 David Tunnel
South Crystal, WY 51579",3,36,True,True,2025-02-24 07:54:31,0.71,DEV-745,card,2025-02-24 07:54:38,unbranded,Weight protect out live.,True
2025-02-08 13:18:40,255.56,31,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,165,True,True,2025-02-08 13:18:45,0.97,DEV-536,cash,2025-02-08 13:19:11,unbranded,At manager discover way involve.,True
2025-05-15 10:00:36,97.52,57,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,175,False,True,2025-05-15 10:00:41,0.88,DEV-938,cash,2025-05-15 10:00:57,branded,Serve hour window sell training including follow administration.,True
2025-05-25 11:09:32,347.66,47,Male,"06285 David Tunnel
South Crystal, WY 51579",1,171,False,True,2025-05-25 11:09:37,0.89,DEV-424,card,2025-05-25 11:10:06,branded,Material no impact white soldier such.,True
2025-06-11 08:26:01,143.25,48,Male,"06285 David Tunnel
South Crystal, WY 51579",2,287,False,True,2025-06-11 08:26:06,0.83,DEV-360,card,2025-06-11 08:26:17,branded,Blood who attorney hold attention music instead.,True
2025-02-10 01:24:39,86.24,50,Other,"06285 David Tunnel
South Crystal, WY 51579",3,281,False,True,2025-02-10 01:24:44,0.81,DEV-569,gcash,2025-02-10 01:25:38,unsure,Lay child entire hospital receive break never protect.,False
2025-06-05 12:28:05,434.93,52,Male,"06285 David Tunnel
South Crystal, WY 51579",1,216,False,True,2025-06-05 12:28:10,0.83,DEV-588,gcash,2025-06-05 12:29:05,unsure,Grow go brother doctor explain too.,True
2025-03-15 10:39:38,119.86,46,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,44,False,True,2025-03-15 10:39:43,0.73,DEV-964,gcash,2025-03-15 10:39:46,branded,Provide born realize nice.,False
2025-02-18 04:47:38,144.47,21,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,289,False,True,2025-02-18 04:47:43,0.99,DEV-553,cash,2025-02-18 04:48:32,branded,Speak mind second phone say wide.,True
2025-03-21 11:22:53,263.92,58,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,238,True,True,2025-03-21 11:22:58,0.8,DEV-497,card,2025-03-21 11:23:45,unsure,Movement population girl hand true why.,False
2025-01-01 16:31:15,411.42,38,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,133,True,True,2025-01-01 16:31:20,0.99,DEV-302,cash,2025-01-01 16:32:11,branded,Science series party business that trial cover make.,False
2025-03-31 18:44:16,191.43,55,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,183,True,True,2025-03-31 18:44:21,0.99,DEV-748,cash,2025-03-31 18:44:50,unbranded,Still throughout bag someone political culture.,True
2025-02-08 08:51:49,443.64,38,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,181,False,True,2025-02-08 08:51:54,0.71,DEV-716,gcash,2025-02-08 08:52:04,unsure,Range relationship capital message organization plan.,False
2025-05-10 07:42:00,296.38,35,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,297,True,True,2025-05-10 07:42:05,0.85,DEV-374,card,2025-05-10 07:42:45,branded,Order operation away story style.,False
2025-05-19 02:06:07,434.25,44,Female,"06285 David Tunnel
South Crystal, WY 51579",5,152,False,True,2025-05-19 02:06:12,0.85,DEV-275,card,2025-05-19 02:06:39,unsure,Mission character often now sure media.,False
2025-02-26 05:36:08,338.59,46,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,108,False,True,2025-02-26 05:36:13,0.89,DEV-200,card,2025-02-26 05:36:36,unsure,Future peace story build series war enjoy discussion.,False
2025-01-11 06:01:50,137.38,55,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,161,True,True,2025-01-11 06:01:55,0.96,DEV-414,gcash,2025-01-11 06:02:42,branded,Card perform must.,True
2025-03-16 03:13:06,92.72,33,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,107,False,True,2025-03-16 03:13:11,0.91,DEV-916,card,2025-03-16 03:13:26,unsure,Mention staff drug.,False
2025-02-14 23:13:11,125.44,20,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,67,True,True,2025-02-14 23:13:16,0.82,DEV-440,card,2025-02-14 23:14:05,unbranded,Miss budget fast maybe.,False
2025-01-26 21:55:36,440.31,48,Female,"06285 David Tunnel
South Crystal, WY 51579",4,221,True,True,2025-01-26 21:55:41,0.72,DEV-318,cash,2025-01-26 21:55:38,branded,Main change question draw.,True
2025-04-17 20:51:21,453.89,36,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,166,True,True,2025-04-17 20:51:26,0.73,DEV-619,gcash,2025-04-17 20:51:37,unbranded,Mind church day town far subject.,False
2025-06-18 04:07:26,373.37,60,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,123,False,True,2025-06-18 04:07:31,0.71,DEV-760,cash,2025-06-18 04:07:54,unbranded,Important none yes Democrat close trip.,False
2025-03-02 15:14:48,145.62,40,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,261,True,True,2025-03-02 15:14:53,0.98,DEV-841,cash,2025-03-02 15:15:25,branded,Drop customer likely air floor.,True
2025-06-03 08:35:41,456.65,47,Female,"06285 David Tunnel
South Crystal, WY 51579",1,147,True,True,2025-06-03 08:35:46,0.95,DEV-145,cash,2025-06-03 08:36:41,unbranded,Number future how friend.,False
2025-02-21 19:35:43,204.57,58,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,190,True,True,2025-02-21 19:35:48,0.89,DEV-138,cash,2025-02-21 19:36:39,branded,Feeling cause style drug section medical can.,True
2025-04-14 11:49:07,332.32,20,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",2,46,False,True,2025-04-14 11:49:12,0.95,DEV-328,cash,2025-04-14 11:49:54,unsure,Young catch peace daughter.,True
2025-06-17 05:54:31,216.56,49,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,73,True,True,2025-06-17 05:54:36,0.99,DEV-655,card,2025-06-17 05:55:10,branded,Easy present think eye learn wind.,False
2025-05-10 04:24:14,52.62,57,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,181,True,True,2025-05-10 04:24:19,0.79,DEV-899,gcash,2025-05-10 04:24:28,unbranded,Alone reduce cold action.,True
2025-04-12 12:42:22,258.02,63,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,128,False,True,2025-04-12 12:42:27,0.91,DEV-839,gcash,2025-04-12 12:42:26,unbranded,Citizen indicate seat wish fill home.,False
2025-05-30 06:32:26,207.57,34,Female,"143 Cuevas Trail
North Teresa, SC 24246",2,286,False,True,2025-05-30 06:32:31,0.99,DEV-662,card,2025-05-30 06:32:34,branded,Artist within mother my.,True
2025-02-25 17:34:13,376.37,36,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,191,True,True,2025-02-25 17:34:18,0.95,DEV-193,card,2025-02-25 17:34:36,branded,Sea skin business worker account should member.,True
2025-01-29 01:09:49,127.29,40,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,171,False,True,2025-01-29 01:09:54,0.97,DEV-109,card,2025-01-29 01:09:53,unsure,Lay city painting especially end our.,False
2025-06-12 16:42:14,168.44,22,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,61,True,True,2025-06-12 16:42:19,0.82,DEV-248,cash,2025-06-12 16:42:20,unbranded,Often both summer add its occur allow source.,False
2025-03-01 08:43:13,52.1,60,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,298,False,True,2025-03-01 08:43:18,0.91,DEV-612,gcash,2025-03-01 08:43:38,unbranded,While able drive certain employee recent.,False
2025-05-06 05:15:22,206.36,60,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,38,False,True,2025-05-06 05:15:27,0.81,DEV-669,cash,2025-05-06 05:15:53,unsure,Family nothing security score certainly position during.,True
2025-02-14 02:57:22,209.73,60,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",1,94,False,True,2025-02-14 02:57:27,0.91,DEV-818,card,2025-02-14 02:58:15,unbranded,Break significant citizen ten fund good million.,True
2025-06-03 00:06:16,195.14,40,Female,"143 Cuevas Trail
North Teresa, SC 24246",3,57,True,True,2025-06-03 00:06:21,0.98,DEV-804,gcash,2025-06-03 00:07:00,branded,Difference human anyone yard concern life kitchen.,False
2025-05-06 10:05:14,415.57,58,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,242,False,True,2025-05-06 10:05:19,0.97,DEV-990,cash,2025-05-06 10:05:44,unbranded,Ten six very hundred less whole.,True
2025-03-06 12:07:55,449.86,55,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,274,False,True,2025-03-06 12:08:00,0.9,DEV-609,gcash,2025-03-06 12:08:03,unbranded,Wait game hospital piece perhaps trial.,True
2025-02-07 17:40:53,109.34,32,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,30,False,True,2025-02-07 17:40:58,0.85,DEV-219,cash,2025-02-07 17:41:51,branded,Kitchen none he Mrs boy pretty huge.,True
2025-06-18 10:13:43,64.63,48,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,35,False,True,2025-06-18 10:13:48,0.76,DEV-781,card,2025-06-18 10:14:19,branded,Include heavy happy agreement.,True
2025-02-26 17:28:32,448.4,62,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,48,False,True,2025-02-26 17:28:37,0.92,DEV-613,gcash,2025-02-26 17:29:26,unsure,Simply want day bill bed oil scene.,False
2025-03-15 13:48:04,257.9,60,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,216,True,True,2025-03-15 13:48:09,0.8,DEV-273,card,2025-03-15 13:49:02,unsure,Individual go we week off she young.,False
2025-01-12 21:30:10,412.42,29,Female,"06285 David Tunnel
South Crystal, WY 51579",1,78,False,True,2025-01-12 21:30:15,0.8,DEV-507,cash,2025-01-12 21:30:19,unbranded,Century fear hospital age light present.,True
2025-01-07 19:21:51,232.37,64,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,246,False,True,2025-01-07 19:21:56,0.87,DEV-690,cash,2025-01-07 19:22:21,unsure,Hour level five identify she.,False
2025-05-20 08:47:18,278.11,31,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,276,True,True,2025-05-20 08:47:23,0.99,DEV-339,cash,2025-05-20 08:47:37,branded,Service friend wear rich inside still doctor.,True
2025-02-24 06:38:28,202.51,52,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,296,False,True,2025-02-24 06:38:33,0.93,DEV-606,gcash,2025-02-24 06:38:41,unbranded,Democrat only throw individual.,False
2025-03-10 07:29:17,436.41,64,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,209,True,True,2025-03-10 07:29:22,1.0,DEV-331,card,2025-03-10 07:29:20,unbranded,Recognize end red.,False
2025-05-27 21:56:52,381.81,55,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",2,100,False,True,2025-05-27 21:56:57,0.9,DEV-799,card,2025-05-27 21:57:21,unbranded,Group most across write card local stop about.,False
2025-01-28 15:26:10,327.68,36,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,68,True,True,2025-01-28 15:26:15,0.75,DEV-350,card,2025-01-28 15:26:35,unsure,Lead understand without choose term.,False
2025-03-16 21:31:05,286.21,32,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,211,False,True,2025-03-16 21:31:10,0.98,DEV-108,cash,2025-03-16 21:31:40,unbranded,Respond face collection show such.,True
2025-01-03 18:55:31,327.19,64,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,106,True,True,2025-01-03 18:55:36,0.73,DEV-662,cash,2025-01-03 18:56:15,unbranded,Yet reduce more prove finish peace shake.,True
2025-01-24 20:43:55,420.52,59,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,131,False,True,2025-01-24 20:44:00,0.74,DEV-361,cash,2025-01-24 20:43:58,branded,Then tonight color summer leader lawyer.,True
2025-03-03 07:08:25,294.9,29,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,147,False,True,2025-03-03 07:08:30,0.86,DEV-264,gcash,2025-03-03 07:09:09,unbranded,Inside argue world laugh pick phone.,True
2025-04-21 20:31:06,481.45,36,Female,"06285 David Tunnel
South Crystal, WY 51579",3,272,False,True,2025-04-21 20:31:11,0.9,DEV-397,gcash,2025-04-21 20:31:58,branded,Foreign shake school speak available officer well same.,True
2025-01-27 04:44:57,216.36,33,Female,"143 Cuevas Trail
North Teresa, SC 24246",2,279,True,True,2025-01-27 04:45:02,0.84,DEV-394,cash,2025-01-27 04:45:37,unbranded,Project real support simply whom relationship.,False
2025-01-22 16:45:02,342.09,25,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,270,True,True,2025-01-22 16:45:07,0.9,DEV-578,card,2025-01-22 16:45:39,unsure,Part any fish energy.,False
2025-02-08 20:28:26,199.11,27,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,32,False,True,2025-02-08 20:28:31,0.96,DEV-117,card,2025-02-08 20:28:33,unbranded,Discover himself lay.,False
2025-05-29 11:38:37,79.78,21,Male,"06285 David Tunnel
South Crystal, WY 51579",3,279,False,True,2025-05-29 11:38:42,0.93,DEV-235,gcash,2025-05-29 11:39:09,unbranded,Receive personal past break season yeah writer.,True
2025-05-17 19:26:51,455.98,28,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,35,True,True,2025-05-17 19:26:56,0.85,DEV-118,gcash,2025-05-17 19:27:01,unbranded,Since specific world president degree.,True
2025-05-27 21:27:56,387.8,54,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,156,True,True,2025-05-27 21:28:01,0.91,DEV-909,cash,2025-05-27 21:28:01,unbranded,Nothing into man PM shoulder each vote.,False
2025-05-01 19:19:47,448.11,51,Other,"143 Cuevas Trail
North Teresa, SC 24246",2,217,True,True,2025-05-01 19:19:52,0.88,DEV-352,card,2025-05-01 19:19:55,branded,Father stay future.,False
2025-03-21 15:24:50,110.47,50,Other,"06285 David Tunnel
South Crystal, WY 51579",1,231,False,True,2025-03-21 15:24:55,0.75,DEV-796,card,2025-03-21 15:25:42,branded,These wait clear opportunity we arm.,False
2025-03-19 08:42:31,267.41,22,Female,"06285 David Tunnel
South Crystal, WY 51579",3,224,False,True,2025-03-19 08:42:36,0.95,DEV-918,gcash,2025-03-19 08:42:35,branded,News industry really know.,True
2025-02-18 16:02:52,329.33,48,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,62,False,True,2025-02-18 16:02:57,0.93,DEV-229,gcash,2025-02-18 16:03:34,branded,Institution management current road.,False
2025-01-05 08:02:56,424.25,55,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,49,False,True,2025-01-05 08:03:01,0.98,DEV-894,cash,2025-01-05 08:03:26,branded,Defense memory also us agent.,False
2025-04-19 06:09:27,166.12,44,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,272,True,True,2025-04-19 06:09:32,0.91,DEV-625,cash,2025-04-19 06:09:31,branded,Candidate act democratic parent structure own.,False
2025-02-11 20:45:23,450.73,55,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,170,False,True,2025-02-11 20:45:28,0.97,DEV-889,gcash,2025-02-11 20:45:35,unsure,Teacher because phone serve future exist sense.,False
2025-01-27 18:04:12,414.57,51,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,167,True,True,2025-01-27 18:04:17,0.9,DEV-828,cash,2025-01-27 18:04:46,branded,Miss build bring establish.,True
2025-03-11 13:22:45,235.72,64,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,294,False,True,2025-03-11 13:22:50,0.93,DEV-673,gcash,2025-03-11 13:23:29,unsure,Word none third activity similar agree.,False
2025-01-24 08:53:58,403.01,62,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,58,True,True,2025-01-24 08:54:03,0.85,DEV-709,gcash,2025-01-24 08:54:41,branded,Person partner alone strategy do.,False
2025-06-17 15:38:05,164.34,43,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,248,True,True,2025-06-17 15:38:10,0.84,DEV-197,cash,2025-06-17 15:38:08,unsure,Push official design game Democrat rate race.,True
2025-04-15 03:46:59,328.11,63,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,47,False,True,2025-04-15 03:47:04,0.91,DEV-196,cash,2025-04-15 03:47:29,branded,Can create people break word fall.,True
2025-01-20 05:22:48,341.19,20,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,266,True,True,2025-01-20 05:22:53,0.91,DEV-193,card,2025-01-20 05:23:13,branded,Bill major free professor protect series.,True
2025-02-08 22:53:31,354.84,42,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,170,True,True,2025-02-08 22:53:36,0.95,DEV-990,card,2025-02-08 22:53:54,unsure,Leg process hand security difference office standard.,True
2025-02-06 01:04:45,242.78,39,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,159,True,True,2025-02-06 01:04:50,0.78,DEV-552,card,2025-02-06 01:05:27,unsure,Law best face worker activity fall put.,True
2025-03-11 06:13:43,184.28,49,Female,"06285 David Tunnel
South Crystal, WY 51579",2,237,True,True,2025-03-11 06:13:48,0.98,DEV-587,cash,2025-03-11 06:14:24,unsure,Large deep particular short a rock interest center.,True
